46498,1,fd00::212:4b00:615:a699,2935676,2935680,0,27860,20,0,1393,a6c1,442,161,-62,2019-05-2616:55:32,2019-05-2616:55:32,89
46497,1,fd00::212:4b00:615:a5ab,2934948,2934960,0,27840,20,0,1392,a6c1,409,128,-63,2019-05-2616:55:24,2019-05-2616:55:24,89
46496,1,fd00::212:4b00:615:a5dd,2934693,2934697,0,27820,20,0,1391,a6c1,384,128,-48,2019-05-2616:55:22,2019-05-2616:55:22,89
46495,1,fd00::212:4b00:615:a6c1,2934642,2934646,0,27860,20,0,1393,a662,269,141,-64,2019-05-2616:55:21,2019-05-2616:55:21,89
46494,1,fd00::212:4b00:615:a6dd,2933877,2933989,0,27860,20,0,1393,a6c1,485,229,-79,2019-05-2616:55:15,2019-05-2616:55:15,89
46493,1,fd00::212:4b00:615:a699,2933677,2933681,0,27840,20,0,1392,a6c1,431,175,-62,2019-05-2616:55:12,2019-05-2616:55:12,89
46492,1,fd00::212:4b00:615:a5ab,2932920,2932924,0,27820,20,0,1391,a6c1,393,128,-63,2019-05-2616:55:04,2019-05-2616:55:04,89
46491,1,fd00::212:4b00:615:a5dd,2932704,2932708,0,27800,20,0,1390,a6c1,393,128,-45,2019-05-2616:55:02,2019-05-2616:55:02,89
46490,1,fd00::212:4b00:615:a6c1,2932653,2932655,0,27840,20,0,1392,a662,263,135,-64,2019-05-2616:55:01,2019-05-2616:55:01,89
46489,1,fd00::212:4b00:615:a6dd,2931888,2931898,0,27840,20,0,1392,a6c1,497,225,-75,2019-05-2616:54:54,2019-05-2616:54:54,88
46488,1,fd00::212:4b00:615:a699,2931684,2931694,0,27820,20,0,1391,a6c1,456,184,-61,2019-05-2616:54:52,2019-05-2616:54:52,88
46487,1,fd00::212:4b00:615:a5ab,2930923,2930927,0,27800,20,0,1390,a6c1,385,129,-62,2019-05-2616:54:44,2019-05-2616:54:44,88
46485,1,fd00::212:4b00:615:a6c1,2930629,2930666,0,27820,20,0,1391,a662,256,128,-64,2019-05-2616:54:42,2019-05-2616:54:42,88
46486,1,fd00::212:4b00:615:a5dd,2930715,2930719,0,27780,20,0,1389,a6c1,385,129,-45,2019-05-2616:54:42,2019-05-2616:54:42,88
46484,1,fd00::212:4b00:615:a6dd,2929899,2929913,0,27820,20,0,1391,a6c1,453,197,-75,2019-05-2616:54:34,2019-05-2616:54:34,88
46483,1,fd00::212:4b00:615:a699,2929695,2929701,0,27800,20,0,1390,a6c1,451,195,-60,2019-05-2616:54:32,2019-05-2616:54:32,88
46482,1,fd00::212:4b00:615:a5ab,2928930,2928934,0,27780,20,0,1389,a6c1,386,130,-62,2019-05-2616:54:24,2019-05-2616:54:24,88
46481,1,fd00::212:4b00:615:a5dd,2928689,2928693,0,27760,20,0,1388,a6c1,386,130,-45,2019-05-2616:54:22,2019-05-2616:54:22,88
46480,1,fd00::212:4b00:615:a6c1,2928632,2928634,0,27800,20,0,1390,a662,256,128,-64,2019-05-2616:54:21,2019-05-2616:54:21,88
46479,1,fd00::212:4b00:615:a6dd,2927869,2927873,0,27800,20,0,1390,a6c1,436,171,-75,2019-05-2616:54:14,2019-05-2616:54:14,88
46478,1,fd00::212:4b00:615:a699,2927706,2927757,0,27780,20,0,1389,a6c1,434,176,-60,2019-05-2616:54:12,2019-05-2616:54:12,88
46477,1,fd00::212:4b00:615:a5ab,2926941,2926945,0,27760,20,0,1388,a6c1,402,132,-62,2019-05-2616:54:04,2019-05-2616:54:04,88
46476,1,fd00::212:4b00:615:a5dd,2926690,2926694,0,27740,20,0,1387,a6c1,402,132,-45,2019-05-2616:54:02,2019-05-2616:54:02,88
46475,1,fd00::212:4b00:615:a6c1,2926635,2926639,0,27780,20,0,1389,a662,265,137,-64,2019-05-2616:54:01,2019-05-2616:54:01,88
46474,1,fd00::212:4b00:615:a6dd,2925872,2925876,0,27780,20,0,1389,a6c1,459,189,-75,2019-05-2616:53:54,2019-05-2616:53:54,88
46473,1,fd00::212:4b00:615:a699,2925717,2925727,0,27760,20,0,1388,a6c1,433,163,-60,2019-05-2616:53:52,2019-05-2616:53:52,88
46472,1,fd00::212:4b00:615:a5ab,2924952,2924956,0,27740,20,0,1387,a6c1,397,133,-62,2019-05-2616:53:45,2019-05-2616:53:45,88
46470,1,fd00::212:4b00:615:a6c1,2924646,2924654,0,27760,20,0,1388,a662,258,130,-64,2019-05-2616:53:42,2019-05-2616:53:42,88
46471,1,fd00::212:4b00:615:a5dd,2924697,2924701,0,27720,20,0,1386,a6c1,397,133,-45,2019-05-2616:53:42,2019-05-2616:53:42,88
46469,1,fd00::212:4b00:615:a6dd,2923881,2923885,0,27760,20,0,1388,a6c1,484,213,-75,2019-05-2616:53:34,2019-05-2616:53:34,88
46468,1,fd00::212:4b00:615:a699,2923687,2923691,0,27740,20,0,1387,a6c1,422,151,-60,2019-05-2616:53:32,2019-05-2616:53:32,88
46467,1,fd00::212:4b00:615:a5ab,2922930,2922965,0,27720,20,0,1386,a6c1,417,142,-62,2019-05-2616:53:25,2019-05-2616:53:25,88
46465,1,fd00::212:4b00:615:a6c1,2922657,2922659,0,27740,20,0,1387,a662,275,147,-64,2019-05-2616:53:22,2019-05-2616:53:22,88
46466,1,fd00::212:4b00:615:a5dd,2922708,2922712,0,27700,20,0,1385,a6c1,416,141,-45,2019-05-2616:53:22,2019-05-2616:53:22,88
46464,1,fd00::212:4b00:615:a6dd,2921892,2921896,0,27740,20,0,1387,a6c1,532,243,-75,2019-05-2616:53:14,2019-05-2616:53:14,88
46463,1,fd00::212:4b00:615:a699,2921690,2921694,0,27720,20,0,1386,a6c1,456,167,-60,2019-05-2616:53:12,2019-05-2616:53:12,88
