32711,1,fd00::212:4b00:615:a5dd,3071530,3071534,0,30880,20,0,1544,a6c1,420,137,-55,2019-03-2908:55:56,2019-03-2908:55:56,2,63
32710,1,fd00::212:4b00:615:a6dd,3071322,3071326,0,30840,20,0,1542,a6c1,518,216,-89,2019-03-2908:55:54,2019-03-2908:55:54,2,63
32709,1,fd00::212:4b00:615:a6c1,3071067,3071069,0,30760,20,0,1538,a662,274,146,-65,2019-03-2908:55:51,2019-03-2908:55:51,2,63
32708,1,fd00::212:4b00:615:a5ab,3070812,3070820,0,30700,20,0,1535,a6c1,445,162,-69,2019-03-2908:55:49,2019-03-2908:55:49,2,63
32707,1,fd00::212:4b00:615:a5dd,3069537,3069541,0,30860,20,0,1543,a6c1,443,141,-55,2019-03-2908:55:36,2019-03-2908:55:36,2,63
32706,1,fd00::212:4b00:615:a6dd,3069333,3069337,0,30820,20,0,1541,a6c1,473,171,-89,2019-03-2908:55:34,2019-03-2908:55:34,2,63
32705,1,fd00::212:4b00:615:a6c1,3069078,3069080,0,30740,20,0,1537,a662,295,167,-65,2019-03-2908:55:31,2019-03-2908:55:31,2,63
32704,1,fd00::212:4b00:615:a5ab,3068823,3068827,0,30680,20,0,1534,a6c1,501,176,-69,2019-03-2908:55:29,2019-03-2908:55:29,2,63
32703,1,fd00::212:4b00:615:a5dd,3067548,3067560,0,30840,20,0,1542,a6c1,400,128,-55,2019-03-2908:55:16,2019-03-2908:55:16,2,63
32702,1,fd00::212:4b00:615:a6dd,3067344,3067356,0,30800,20,0,1540,a6c1,460,188,-89,2019-03-2908:55:14,2019-03-2908:55:14,2,63
32701,1,fd00::212:4b00:615:a6c1,3067089,3067099,0,30720,20,0,1536,a662,312,184,-65,2019-03-2908:55:11,2019-03-2908:55:11,2,63
32700,1,fd00::212:4b00:615:a5ab,3066834,3066848,0,30660,20,0,1533,a6c1,445,173,-69,2019-03-2908:55:09,2019-03-2908:55:09,2,63
